protocol,are_GRNN,are_KAN,are_MLP,r2_GRNN,r2_KAN,r2_MLP
leave_opening_50_out,9.355573669483785,2.5956239700317383,2.7833286356181732,0.8591771572875673,0.9872804880142212,0.9914297861027418
leave_speed_56_60_out,7.444136995579301,1.3175885677337646,2.0599630456990496,0.9008895598515592,0.995738685131073,0.993748735059884
random_interp,2.792923563890828,0.25886866450309753,4.745113843381735,0.9944334282036346,0.9999446868896484,0.9834162860565963
