protocol,protocol_desc,model,task_name,model_name,budget_profile,trial_budget,validation_repeats,selection_metric,tie_break_metric,seed,inner_val_ratio,candidate_idx,repeat_idx,repeat_train_size,repeat_val_size,config_json,val_r2,val_are,mean_val_r2,std_val_r2,mean_val_are,std_val_are,is_selected
random_interp,随机联合分层切分（规则网格内插值评估）,MLP,forward,MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,6,0,200,43,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [16]}",0.9918766964481522,3.3847905217879743,0.9969783602670999,0.002652986843200259,2.071093395371404,0.7484714834040185,0
random_interp,随机联合分层切分（规则网格内插值评估）,MLP,forward,MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,6,1,200,43,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [16]}",0.9990287494365359,1.3199349625036194,0.9969783602670999,0.002652986843200259,2.071093395371404,0.7484714834040185,0
random_interp,随机联合分层切分（规则网格内插值评估）,MLP,forward,MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,6,2,200,43,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [16]}",0.9969074302090375,2.384709955666557,0.9969783602670999,0.002652986843200259,2.071093395371404,0.7484714834040185,0
random_interp,随机联合分层切分（规则网格内插值评估）,MLP,forward,MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,6,3,200,43,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [16]}",0.9987413466124925,1.5129547114596913,0.9969783602670999,0.002652986843200259,2.071093395371404,0.7484714834040185,0
random_interp,随机联合分层切分（规则网格内插值评估）,MLP,forward,MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,6,4,200,43,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [16]}",0.9983375786292813,1.7530768254391793,0.9969783602670999,0.002652986843200259,2.071093395371404,0.7484714834040185,0
random_interp,随机联合分层切分（规则网格内插值评估）,MLP,forward,MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,7,0,200,43,"{""alpha"": 0.001, ""hidden_layer_sizes"": [16]}",0.9918494214812571,3.4025793292086215,0.9966655300421442,0.0025635053724349845,2.209632982342387,0.7376092684768684,0
random_interp,随机联合分层切分（规则网格内插值评估）,MLP,forward,MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,7,1,200,43,"{""alpha"": 0.001, ""hidden_layer_sizes"": [16]}",0.9989750391450563,1.3022873627068692,0.9966655300421442,0.0025635053724349845,2.209632982342387,0.7376092684768684,0
random_interp,随机联合分层切分（规则网格内插值评估）,MLP,forward,MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,7,2,200,43,"{""alpha"": 0.001, ""hidden_layer_sizes"": [16]}",0.9968495414409716,2.501043650722843,0.9966655300421442,0.0025635053724349845,2.209632982342387,0.7376092684768684,0
random_interp,随机联合分层切分（规则网格内插值评估）,MLP,forward,MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,7,3,200,43,"{""alpha"": 0.001, ""hidden_layer_sizes"": [16]}",0.998720691277931,1.5875490689987295,0.9966655300421442,0.0025635053724349845,2.209632982342387,0.7376092684768684,0
random_interp,随机联合分层切分（规则网格内插值评估）,MLP,forward,MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,7,4,200,43,"{""alpha"": 0.001, ""hidden_layer_sizes"": [16]}",0.9969329568655044,2.2547055000748744,0.9966655300421442,0.0025635053724349845,2.209632982342387,0.7376092684768684,0
random_interp,随机联合分层切分（规则网格内插值评估）,MLP,forward,MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,8,0,200,43,"{""alpha"": 1e-06, ""hidden_layer_sizes"": [32]}",0.998761078241177,1.1341910755891345,0.9991830106884864,0.00034302317612720275,1.1355312805962345,0.24540669591151404,0
random_interp,随机联合分层切分（规则网格内插值评估）,MLP,forward,MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,8,1,200,43,"{""alpha"": 1e-06, ""hidden_layer_sizes"": [32]}",0.9995666828998808,0.8017229990242374,0.9991830106884864,0.00034302317612720275,1.1355312805962345,0.24540669591151404,0
random_interp,随机联合分层切分（规则网格内插值评估）,MLP,forward,MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,8,2,200,43,"{""alpha"": 1e-06, ""hidden_layer_sizes"": [32]}",0.9988173742091446,1.4533177375400868,0.9991830106884864,0.00034302317612720275,1.1355312805962345,0.24540669591151404,0
random_interp,随机联合分层切分（规则网格内插值评估）,MLP,forward,MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,8,3,200,43,"{""alpha"": 1e-06, ""hidden_layer_sizes"": [32]}",0.9992303032547744,1.3546327254367831,0.9991830106884864,0.00034302317612720275,1.1355312805962345,0.24540669591151404,0
random_interp,随机联合分层切分（规则网格内插值评估）,MLP,forward,MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,8,4,200,43,"{""alpha"": 1e-06, ""hidden_layer_sizes"": [32]}",0.999539614837455,0.9337918653909306,0.9991830106884864,0.00034302317612720275,1.1355312805962345,0.24540669591151404,0
random_interp,随机联合分层切分（规则网格内插值评估）,MLP,forward,MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,9,0,200,43,"{""alpha"": 1e-05, ""hidden_layer_sizes"": [32]}",0.9996312612249049,0.6672355197933079,0.9993584656762271,0.00030495628451039094,1.0430461384692937,0.31347838959777846,0
random_interp,随机联合分层切分（规则网格内插值评估）,MLP,forward,MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,9,1,200,43,"{""alpha"": 1e-05, ""hidden_layer_sizes"": [32]}",0.9995666627184879,0.7996080090076216,0.9993584656762271,0.00030495628451039094,1.0430461384692937,0.31347838959777846,0
random_interp,随机联合分层切分（规则网格内插值评估）,MLP,forward,MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,9,2,200,43,"{""alpha"": 1e-05, ""hidden_layer_sizes"": [32]}",0.9988176635964823,1.4527679710380768,0.9993584656762271,0.00030495628451039094,1.0430461384692937,0.31347838959777846,0
random_interp,随机联合分层切分（规则网格内插值评估）,MLP,forward,MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,9,3,200,43,"{""alpha"": 1e-05, ""hidden_layer_sizes"": [32]}",0.9992256240219063,1.37255947443082,0.9993584656762271,0.00030495628451039094,1.0430461384692937,0.31347838959777846,0
