rank,low_opening,mid_opening,high_opening,selected_min_distance,low_estimated_mass,mid_estimated_mass,high_estimated_mass,low_role_score,mid_role_score,high_role_score,spacing_score,balance_score,distance_bonus,total_score
872,24,42,46,1,2716.1728166774906,4664.769927837539,5105.042730941801,0.6271236605727392,0.7076551796785397,0.26755727410970115,0.7333333333333333,0.36363636363636365,0.03333333333333333,1.6765482355731012
873,24,39,40,1,2716.1728166774906,4333.538537024931,4443.983058994864,0.6271236605727392,0.8797228141884053,0.12027290093592395,0.5333333333333333,0.125,0.03333333333333333,1.675786042363735
874,22,35,44,1,2506.028719488826,3891.760449145204,4885.556796680216,0.775016296083318,0.5794768021416262,0.22860603691808704,0.7333333333333333,0.8181818181818181,0.03333333333333333,1.6754930745369707
875,24,35,49,1,2716.1728166774906,3891.760449145204,5432.320230462541,0.6271236605727392,0.5794768021416262,0.3659096107974703,0.8333333333333334,0.88,0.03333333333333333,1.675376740178502
876,23,37,39,1,2611.1007680831576,4112.649493085068,4333.538537024931,0.7160699783280289,0.7745998081650158,0.1306266748565389,0.5333333333333333,0.25,0.03333333333333333,1.67496312801625
877,27,38,46,1,3032.2166400267965,4223.094015055,5105.042730941801,0.4797041795874346,0.842161311176711,0.26755727410970115,0.6333333333333333,0.8421052631578947,0.03333333333333333,1.674773642066829
878,21,36,39,1,2400.9566708944935,4002.2049711151362,4333.538537024931,0.8039626138386076,0.6770383051533214,0.1306266748565389,0.6,0.33333333333333337,0.03333333333333333,1.6739609271818015
879,26,36,50,1,2926.7307526493096,4002.2049711151362,5541.412730302787,0.5089407612024421,0.6770383051533214,0.38916986381603175,0.8,0.8333333333333334,0.03333333333333333,1.6734822635051287
880,21,34,44,1,2400.9566708944935,3783.143219748014,4885.556796680216,0.8039626138386076,0.5430330968301214,0.22860603691808704,0.7666666666666667,0.8695652173913043,0.03333333333333333,1.6727176896158014
881,23,37,40,2,2611.1007680831576,4112.649493085068,4443.983058994864,0.7160699783280289,0.7745998081650158,0.12027290093592395,0.5666666666666667,0.3529411764705882,0.06666666666666667,1.6723936678211255
882,20,33,43,2,2295.884622300161,3674.525990350825,4775.163362258878,0.8286447201711097,0.506589391518617,0.2390227529225463,0.7666666666666667,0.8695652173913043,0.06666666666666667,1.6723728066412584
883,25,37,46,1,2821.244865271823,4112.649493085068,5105.042730941801,0.5381773428174496,0.7745998081650158,0.26755727410970115,0.7,0.8571428571428572,0.03333333333333333,1.6716201393778807
884,24,41,43,1,2716.1728166774906,4554.376493416202,4775.163362258878,0.6271236605727392,0.7451854312392195,0.2390227529225463,0.6333333333333333,0.21052631578947367,0.03333333333333333,1.6714195640327505
885,23,37,40,1,2611.1007680831576,4112.649493085068,4443.983058994864,0.7160699783280289,0.7745998081650158,0.12027290093592395,0.5666666666666667,0.3529411764705882,0.03333333333333333,1.6713936678211254
886,20,33,43,1,2295.884622300161,3674.525990350825,4775.163362258878,0.8286447201711097,0.506589391518617,0.2390227529225463,0.7666666666666667,0.8695652173913043,0.03333333333333333,1.6713728066412583
887,29,39,49,1,3243.1884147817696,4333.538537024931,5432.320230462541,0.3312310163574198,0.8797228141884053,0.3659096107974703,0.6666666666666666,1.0,0.03333333333333333,1.6711967746766283
888,22,45,49,1,2506.028719488826,4995.950231101554,5432.320230462541,0.775016296083318,0.44506442499649923,0.3659096107974703,0.9,0.2962962962962963,0.03333333333333333,1.6708421837291394
889,22,35,45,2,2506.028719488826,3891.760449145204,4995.950231101554,0.775016296083318,0.5794768021416262,0.21818932091362778,0.7666666666666667,0.8695652173913043,0.06666666666666667,1.6707983611675576
890,20,45,47,2,2295.884622300161,4995.950231101554,5214.135230782047,0.8286447201711097,0.44506442499649923,0.31692522730577444,0.9,0.14814814814814814,0.06666666666666667,1.6705602983993093
891,28,38,47,2,3137.7025274042826,4223.094015055,5214.135230782047,0.4204675979724275,0.842161311176711,0.31692522730577444,0.6333333333333333,0.9473684210526316,0.06666666666666667,1.670115539963685
892,21,45,48,1,2400.9566708944935,4995.950231101554,5323.227730622294,0.8039626138386076,0.44506442499649923,0.33917091854449977,0.9,0.2222222222222222,0.03333333333333333,1.6700868462684955
893,22,35,45,1,2506.028719488826,3891.760449145204,4995.950231101554,0.775016296083318,0.5794768021416262,0.21818932091362778,0.7666666666666667,0.8695652173913043,0.03333333333333333,1.6697983611675575
894,21,36,40,1,2400.9566708944935,4002.2049711151362,4443.983058994864,0.8039626138386076,0.6770383051533214,0.12027290093592395,0.6333333333333333,0.42105263157894735,0.03333333333333333,1.6697825918576776
895,20,45,47,1,2295.884622300161,4995.950231101554,5214.135230782047,0.8286447201711097,0.44506442499649923,0.31692522730577444,0.9,0.14814814814814814,0.03333333333333333,1.6695602983993092
896,25,42,48,2,2821.244865271823,4664.769927837539,5323.227730622294,0.5381773428174496,0.7076551796785397,0.33917091854449977,0.7666666666666667,0.5217391304347826,0.06666666666666667,1.6692063395912136
897,26,42,49,1,2926.7307526493096,4664.769927837539,5432.320230462541,0.5089407612024421,0.7076551796785397,0.3659096107974703,0.7666666666666667,0.6086956521739131,0.03333333333333333,1.6691867110987417
898,28,38,47,1,3137.7025274042826,4223.094015055,5214.135230782047,0.4204675979724275,0.842161311176711,0.31692522730577444,0.6333333333333333,0.9473684210526316,0.03333333333333333,1.6691155399636848
899,25,40,46,1,2821.244865271823,4443.983058994864,5105.042730941801,0.5381773428174496,0.7827156827998993,0.26755727410970115,0.7,0.5714285714285714,0.03333333333333333,1.668307442584193
900,25,42,48,1,2821.244865271823,4664.769927837539,5323.227730622294,0.5381773428174496,0.7076551796785397,0.33917091854449977,0.7666666666666667,0.5217391304347826,0.03333333333333333,1.6682063395912134
901,24,36,46,1,2716.1728166774906,4002.2049711151362,5105.042730941801,0.6271236605727392,0.6770383051533214,0.26755727410970115,0.7333333333333333,0.9090909090909091,0.03333333333333333,1.6677495428660647
902,27,42,50,2,3032.2166400267965,4664.769927837539,5541.412730302787,0.4797041795874346,0.7076551796785397,0.38916986381603175,0.7666666666666667,0.6956521739130435,0.06666666666666667,1.667688643371861
903,24,41,44,1,2716.1728166774906,4554.376493416202,4885.556796680216,0.6271236605727392,0.7451854312392195,0.22860603691808704,0.6666666666666666,0.30000000000000004,0.03333333333333333,1.667248462063379
904,21,34,45,1,2400.9566708944935,3783.143219748014,4995.950231101554,0.8039626138386076,0.5430330968301214,0.21818932091362778,0.8,0.9166666666666666,0.03333333333333333,1.6668516982490234
905,26,39,42,1,2926.7307526493096,4333.538537024931,4664.769927837539,0.5089407612024421,0.8797228141884053,0.21943946892700547,0.5333333333333333,0.375,0.03333333333333333,1.6667697109845192
906,27,42,50,1,3032.2166400267965,4664.769927837539,5541.412730302787,0.4797041795874346,0.7076551796785397,0.38916986381603175,0.7666666666666667,0.6956521739130435,0.03333333333333333,1.6666886433718608
907,27,37,47,2,3032.2166400267965,4112.649493085068,5214.135230782047,0.4797041795874346,0.7745998081650158,0.31692522730577444,0.6666666666666666,1.0,0.06666666666666667,1.666562548391558
908,25,38,42,2,2821.244865271823,4223.094015055,4664.769927837539,0.5381773428174496,0.842161311176711,0.21943946892700547,0.5666666666666667,0.47058823529411764,0.06666666666666667,1.665934985666264
909,27,37,47,1,3032.2166400267965,4112.649493085068,5214.135230782047,0.4797041795874346,0.7745998081650158,0.31692522730577444,0.6666666666666666,1.0,0.03333333333333333,1.665562548391558
910,20,33,44,1,2295.884622300161,3674.525990350825,4885.556796680216,0.8286447201711097,0.506589391518617,0.22860603691808704,0.8,0.9166666666666666,0.03333333333333333,1.6655068152744803
911,21,32,47,1,2400.9566708944935,3565.9087609536355,5214.135230782047,0.8039626138386076,0.4401456862071123,0.31692522730577444,0.8666666666666667,0.8461538461538461,0.03333333333333333,1.6652130145309811
912,25,38,42,1,2821.244865271823,4223.094015055,4664.769927837539,0.5381773428174496,0.842161311176711,0.21943946892700547,0.5666666666666667,0.47058823529411764,0.03333333333333333,1.6649349856662639
913,23,35,46,1,2611.1007680831576,3891.760449145204,5105.042730941801,0.7160699783280289,0.5794768021416262,0.26755727410970115,0.7666666666666667,0.9565217391304348,0.03333333333333333,1.6636982574779067
914,24,41,45,1,2716.1728166774906,4554.376493416202,4995.950231101554,0.6271236605727392,0.7451854312392195,0.21818932091362778,0.7,0.38095238095238093,0.03333333333333333,1.6627365079636818
915,27,40,47,2,3032.2166400267965,4443.983058994864,5214.135230782047,0.4797041795874346,0.7827156827998993,0.31692522730577444,0.6666666666666666,0.7,0.06666666666666667,1.6626784230264418
916,23,33,48,2,2611.1007680831576,3674.525990350825,5323.227730622294,0.7160699783280289,0.506589391518617,0.33917091854449977,0.8333333333333334,0.8,0.06666666666666667,1.6624969550578124
917,21,46,49,1,2400.9566708944935,5105.042730941801,5432.320230462541,0.8039626138386076,0.40832998561419354,0.3659096107974703,0.9333333333333333,0.2142857142857143,0.03333333333333333,1.6624403054883667
918,21,36,37,1,2400.9566708944935,4002.2049711151362,4112.649493085068,0.8039626138386076,0.6770383051533214,0.13254827556445223,0.5333333333333333,0.125,0.03333333333333333,1.6622158612230478
919,27,39,43,1,3032.2166400267965,4333.538537024931,4775.163362258878,0.4797041795874346,0.8797228141884053,0.2390227529225463,0.5333333333333333,0.5,0.03333333333333333,1.6621164133650528
920,27,40,47,1,3032.2166400267965,4443.983058994864,5214.135230782047,0.4797041795874346,0.7827156827998993,0.31692522730577444,0.6666666666666666,0.7,0.03333333333333333,1.6616784230264416
921,23,33,48,1,2611.1007680831576,3674.525990350825,5323.227730622294,0.7160699783280289,0.506589391518617,0.33917091854449977,0.8333333333333334,0.8,0.03333333333333333,1.6614969550578123
922,20,33,45,2,2295.884622300161,3674.525990350825,4995.950231101554,0.8286447201711097,0.506589391518617,0.21818932091362778,0.8333333333333334,0.96,0.06666666666666667,1.6604900992700211
923,24,34,50,1,2716.1728166774906,3783.143219748014,5541.412730302787,0.6271236605727392,0.5430330968301214,0.38916986381603175,0.8666666666666667,0.7692307692307692,0.03333333333333333,1.660429185321456
924,24,43,47,1,2716.1728166774906,4775.163362258878,5214.135230782047,0.6271236605727392,0.6401249281178594,0.31692522730577444,0.7666666666666667,0.34782608695652173,0.03333333333333333,1.660420192807967
925,28,40,49,1,3137.7025274042826,4443.983058994864,5432.320230462541,0.4204675979724275,0.7827156827998993,0.3659096107974703,0.7,0.8571428571428572,0.03333333333333333,1.6603786058555112
926,20,44,45,1,2295.884622300161,4885.556796680216,4995.950231101554,0.8286447201711097,0.5425946765571791,0.21818932091362778,0.8333333333333334,0.07999999999999996,0.03333333333333333,1.6602953843085833
927,26,38,43,1,2926.7307526493096,4223.094015055,4775.163362258878,0.5089407612024421,0.842161311176711,0.2390227529225463,0.5666666666666667,0.5882352941176471,0.03333333333333333,1.6599875703997384
928,22,46,50,1,2506.028719488826,5105.042730941801,5541.412730302787,0.775016296083318,0.40832998561419354,0.38916986381603175,0.9333333333333333,0.2857142857142857,0.03333333333333333,1.6596113836087811
929,20,33,45,1,2295.884622300161,3674.525990350825,4995.950231101554,0.8286447201711097,0.506589391518617,0.21818932091362778,0.8333333333333334,0.96,0.03333333333333333,1.659490099270021
930,25,43,50,2,2821.244865271823,4775.163362258878,5541.412730302787,0.5381773428174496,0.6401249281178594,0.38916986381603175,0.8333333333333334,0.56,0.06666666666666667,1.6585388014180071
931,27,39,44,1,3032.2166400267965,4333.538537024931,4885.556796680216,0.4797041795874346,0.8797228141884053,0.22860603691808704,0.5666666666666667,0.5882352941176471,0.03333333333333333,1.657895775791966
932,20,35,41,1,2295.884622300161,3891.760449145204,4554.376493416202,0.8286447201711097,0.5794768021416262,0.16985618493146473,0.7,0.5714285714285714,0.03333333333333333,1.6578348501013436
933,25,43,50,1,2821.244865271823,4775.163362258878,5541.412730302787,0.5381773428174496,0.6401249281178594,0.38916986381603175,0.8333333333333334,0.56,0.03333333333333333,1.657538801418007
934,20,46,48,1,2295.884622300161,5105.042730941801,5323.227730622294,0.8286447201711097,0.40832998561419354,0.33917091854449977,0.9333333333333333,0.1428571428571429,0.03333333333333333,1.6575265767107552
935,22,35,42,2,2506.028719488826,3891.760449145204,4664.769927837539,0.775016296083318,0.5794768021416262,0.21943946892700547,0.6666666666666666,0.7,0.06666666666666667,1.657265900485283
936,22,44,46,1,2506.028719488826,4885.556796680216,5105.042730941801,0.775016296083318,0.5425946765571791,0.26755727410970115,0.8,0.16666666666666663,0.03333333333333333,1.656834913416865
937,22,32,48,2,2506.028719488826,3565.9087609536355,5323.227730622294,0.775016296083318,0.4401456862071123,0.33917091854449977,0.8666666666666667,0.7692307692307692,0.06666666666666667,1.656435464937494
938,22,35,42,1,2506.028719488826,3891.760449145204,4664.769927837539,0.775016296083318,0.5794768021416262,0.21943946892700547,0.6666666666666666,0.7,0.03333333333333333,1.6562659004852829
939,22,32,48,1,2506.028719488826,3565.9087609536355,5323.227730622294,0.775016296083318,0.4401456862071123,0.33917091854449977,0.8666666666666667,0.7692307692307692,0.03333333333333333,1.6554354649374938
940,26,38,44,1,2926.7307526493096,4223.094015055,4885.556796680216,0.5089407612024421,0.842161311176711,0.22860603691808704,0.6,0.6666666666666667,0.03333333333333333,1.6553747759639068
941,20,31,50,1,2295.884622300161,3457.2915315564455,5541.412730302787,0.8286447201711097,0.3269418071689211,0.38916986381603175,1.0,0.7333333333333334,0.03333333333333333,1.6550897244893958
942,25,36,48,1,2821.244865271823,4002.2049711151362,5323.227730622294,0.5381773428174496,0.6770383051533214,0.33917091854449977,0.7666666666666667,0.9565217391304348,0.03333333333333333,1.6549807694138212
943,21,34,42,1,2400.9566708944935,3783.143219748014,4664.769927837539,0.8039626138386076,0.5430330968301214,0.21943946892700547,0.7,0.7619047619047619,0.03333333333333333,1.6539113700719248
944,29,38,50,1,3243.1884147817696,4223.094015055,5541.412730302787,0.3312310163574198,0.842161311176711,0.38916986381603175,0.7,0.8571428571428572,0.03333333333333333,1.6538479056358766
945,27,39,45,1,3032.2166400267965,4333.538537024931,4995.950231101554,0.4797041795874346,0.8797228141884053,0.21818932091362778,0.6,0.6666666666666667,0.03333333333333333,1.6532829813561343
946,22,36,38,1,2506.028719488826,4002.2049711151362,4223.094015055,0.775016296083318,0.6770383051533214,0.14658747521049556,0.5333333333333333,0.25,0.03333333333333333,1.6523087431138017
947,28,37,49,1,3137.7025274042826,4112.649493085068,5432.320230462541,0.4204675979724275,0.7745998081650158,0.3659096107974703,0.7,0.8571428571428572,0.03333333333333333,1.652262731220628
948,21,47,50,1,2400.9566708944935,5214.135230782047,5541.412730302787,0.8039626138386076,0.3715955462318883,0.38916986381603175,0.9666666666666667,0.2068965517241379,0.03333333333333333,1.6513372192888263
949,26,41,47,1,2926.7307526493096,4554.376493416202,5214.135230782047,0.5089407612024421,0.7451854312392195,0.31692522730577444,0.7,0.5714285714285714,0.03333333333333333,1.650908562604579
950,22,33,46,1,2506.028719488826,3674.525990350825,5105.042730941801,0.775016296083318,0.506589391518617,0.26755727410970115,0.8,0.9166666666666666,0.03333333333333333,1.6508296283783028
951,23,44,47,1,2611.1007680831576,4885.556796680216,5214.135230782047,0.7160699783280289,0.5425946765571791,0.31692522730577444,0.8,0.25,0.03333333333333333,1.6505898821909823
952,26,38,45,1,2926.7307526493096,4223.094015055,4995.950231101554,0.5089407612024421,0.842161311176711,0.21818932091362778,0.6333333333333333,0.736842105263158,0.03333333333333333,1.6504317441699738
953,20,47,49,1,2295.884622300161,5214.135230782047,5432.320230462541,0.8286447201711097,0.3715955462318883,0.3659096107974703,0.9666666666666667,0.13793103448275867,0.03333333333333333,1.6500004519131115
954,26,36,49,1,2926.7307526493096,4002.2049711151362,5432.320230462541,0.5089407612024421,0.6770383051533214,0.3659096107974703,0.7666666666666667,0.8695652173913043,0.03333333333333333,1.6490046191822192
955,22,34,43,1,2506.028719488826,3783.143219748014,4775.163362258878,0.775016296083318,0.5430330968301214,0.2390227529225463,0.7,0.8571428571428572,0.03333333333333333,1.6483578601217
956,20,33,42,2,2295.884622300161,3674.525990350825,4664.769927837539,0.8286447201711097,0.506589391518617,0.21943946892700547,0.7333333333333333,0.8181818181818181,0.06666666666666667,1.6480675200106714
957,28,39,46,1,3137.7025274042826,4333.538537024931,5105.042730941801,0.4204675979724275,0.8797228141884053,0.26755727410970115,0.6,0.7777777777777778,0.03333333333333333,1.647858797381645
958,27,41,48,1,3032.2166400267965,4554.376493416202,5323.227730622294,0.4797041795874346,0.7451854312392195,0.33917091854449977,0.7,0.6666666666666667,0.03333333333333333,1.6477271960378206
959,24,44,50,1,2716.1728166774906,4885.556796680216,5541.412730302787,0.6271236605727392,0.5425946765571791,0.38916986381603175,0.8666666666666667,0.46153846153846156,0.03333333333333333,1.6476830727408216
960,24,35,48,1,2716.1728166774906,3891.760449145204,5323.227730622294,0.6271236605727392,0.5794768021416262,0.33917091854449977,0.8,0.9166666666666666,0.03333333333333333,1.6474380479255317
961,28,41,50,1,3137.7025274042826,4554.376493416202,5541.412730302787,0.4204675979724275,0.7451854312392195,0.38916986381603175,0.7333333333333333,0.8181818181818181,0.03333333333333333,1.647216832421618
962,20,33,42,1,2295.884622300161,3674.525990350825,4664.769927837539,0.8286447201711097,0.506589391518617,0.21943946892700547,0.7333333333333333,0.8181818181818181,0.03333333333333333,1.6470675200106712
963,24,38,39,1,2716.1728166774906,4223.094015055,4333.538537024931,0.6271236605727392,0.842161311176711,0.1306266748565389,0.5,0.1333333333333333,0.03333333333333333,1.6462449799393226
964,23,32,50,2,2611.1007680831576,3565.9087609536355,5541.412730302787,0.7160699783280289,0.4401456862071123,0.38916986381603175,0.9,0.6666666666666667,0.06666666666666667,1.6460521950178395
965,23,43,44,1,2611.1007680831576,4775.163362258878,4885.556796680216,0.7160699783280289,0.6401249281178594,0.22860603691808704,0.7,0.09523809523809523,0.03333333333333333,1.645610467173499
966,21,33,43,1,2400.9566708944935,3674.525990350825,4775.163362258878,0.8039626138386076,0.506589391518617,0.2390227529225463,0.7333333333333333,0.9090909090909091,0.03333333333333333,1.645605061310074
967,24,41,42,1,2716.1728166774906,4554.376493416202,4664.769927837539,0.6271236605727392,0.7451854312392195,0.21943946892700547,0.6,0.11111111111111116,0.03333333333333333,1.6451930051834085
968,23,32,50,1,2611.1007680831576,3565.9087609536355,5541.412730302787,0.7160699783280289,0.4401456862071123,0.38916986381603175,0.9,0.6666666666666667,0.03333333333333333,1.6450521950178394
969,20,32,46,1,2295.884622300161,3565.9087609536355,5105.042730941801,0.8286447201711097,0.4401456862071123,0.26755727410970115,0.8666666666666667,0.9230769230769231,0.03333333333333333,1.6436040907443332
970,24,38,40,1,2716.1728166774906,4223.094015055,4443.983058994864,0.6271236605727392,0.842161311176711,0.12027290093592395,0.5333333333333333,0.25,0.03333333333333333,1.6432245393520408
971,22,36,39,1,2506.028719488826,4002.2049711151362,4333.538537024931,0.775016296083318,0.6770383051533214,0.1306266748565389,0.5666666666666667,0.3529411764705882,0.03333333333333333,1.6431322564853352
972,22,34,44,1,2506.028719488826,3783.143219748014,4885.556796680216,0.775016296083318,0.5430330968301214,0.22860603691808704,0.7333333333333333,0.9090909090909091,0.03333333333333333,1.6426857328618294
973,21,45,47,1,2400.9566708944935,4995.950231101554,5214.135230782047,0.8039626138386076,0.44506442499649923,0.31692522730577444,0.8666666666666667,0.15384615384615385,0.03333333333333333,1.6424394456280604
974,25,40,45,30,2821.244865271823,4443.983058994864,4995.950231101554,0.5381773428174496,0.7827156827998993,0.21818932091362778,0.6666666666666666,0.5,1.0,1.6424156798643101
975,23,43,45,2,2611.1007680831576,4775.163362258878,4995.950231101554,0.7160699783280289,0.6401249281178594,0.21818932091362778,0.7333333333333333,0.18181818181818177,0.06666666666666667,1.64232362129891
976,25,42,47,2,2821.244865271823,4664.769927837539,5214.135230782047,0.5381773428174496,0.7076551796785397,0.31692522730577444,0.7333333333333333,0.4545454545454546,0.06666666666666667,1.6416062346502485
977,26,37,46,1,2926.7307526493096,4112.649493085068,5105.042730941801,0.5089407612024421,0.7745998081650158,0.26755727410970115,0.6666666666666666,0.9,0.03333333333333333,1.6414311768104923
978,25,39,41,1,2821.244865271823,4333.538537024931,4554.376493416202,0.5381773428174496,0.8797228141884053,0.16985618493146473,0.5333333333333333,0.25,0.03333333333333333,1.6414230086039863
979,25,40,45,29,2821.244865271823,4443.983058994864,4995.950231101554,0.5381773428174496,0.7827156827998993,0.21818932091362778,0.6666666666666666,0.5,0.9666666666666667,1.64141567986431
980,23,43,45,1,2611.1007680831576,4775.163362258878,4995.950231101554,0.7160699783280289,0.6401249281178594,0.21818932091362778,0.7333333333333333,0.18181818181818177,0.03333333333333333,1.64132362129891
981,25,42,47,1,2821.244865271823,4664.769927837539,5214.135230782047,0.5381773428174496,0.7076551796785397,0.31692522730577444,0.7333333333333333,0.4545454545454546,0.03333333333333333,1.6406062346502484
982,25,40,45,28,2821.244865271823,4443.983058994864,4995.950231101554,0.5381773428174496,0.7827156827998993,0.21818932091362778,0.6666666666666666,0.5,0.9333333333333333,1.6404156798643101
983,22,45,48,2,2506.028719488826,4995.950231101554,5323.227730622294,0.775016296083318,0.44506442499649923,0.33917091854449977,0.8666666666666667,0.23076923076923073,0.06666666666666667,1.6398157421884194
984,21,33,44,1,2400.9566708944935,3674.525990350825,4885.556796680216,0.8039626138386076,0.506589391518617,0.22860603691808704,0.7666666666666667,0.9565217391304348,0.03333333333333333,1.6397522451738622
985,29,39,48,1,3243.1884147817696,4333.538537024931,5323.227730622294,0.3312310163574198,0.8797228141884053,0.33917091854449977,0.6333333333333333,0.9473684210526316,0.03333333333333333,1.6396861525990964
986,27,36,50,1,3032.2166400267965,4002.2049711151362,5541.412730302787,0.4797041795874346,0.6770383051533214,0.38916986381603175,0.7666666666666667,0.782608695652174,0.03333333333333333,1.6395500297162078
987,25,40,45,27,2821.244865271823,4443.983058994864,4995.950231101554,0.5381773428174496,0.7827156827998993,0.21818932091362778,0.6666666666666666,0.5,0.9,1.63941567986431
988,23,45,50,2,2611.1007680831576,4995.950231101554,5541.412730302787,0.7160699783280289,0.44506442499649923,0.38916986381603175,0.9,0.37037037037037035,0.06666666666666667,1.6391190819553747
989,22,36,40,1,2506.028719488826,4002.2049711151362,4443.983058994864,0.775016296083318,0.6770383051533214,0.12027290093592395,0.6,0.4444444444444444,0.03333333333333333,1.6391052799503412
990,23,33,47,2,2611.1007680831576,3674.525990350825,5214.135230782047,0.7160699783280289,0.506589391518617,0.31692522730577444,0.8,0.8333333333333334,0.06666666666666667,1.638917930485754
991,22,45,48,1,2506.028719488826,4995.950231101554,5323.227730622294,0.775016296083318,0.44506442499649923,0.33917091854449977,0.8666666666666667,0.23076923076923073,0.03333333333333333,1.6388157421884193
992,25,40,45,26,2821.244865271823,4443.983058994864,4995.950231101554,0.5381773428174496,0.7827156827998993,0.21818932091362778,0.6666666666666666,0.5,0.8666666666666667,1.6384156798643101
993,27,42,49,1,3032.2166400267965,4664.769927837539,5432.320230462541,0.4797041795874346,0.7076551796785397,0.3659096107974703,0.7333333333333333,0.6363636363636364,0.03333333333333333,1.6383901821846567
994,23,45,50,1,2611.1007680831576,4995.950231101554,5541.412730302787,0.7160699783280289,0.44506442499649923,0.38916986381603175,0.9,0.37037037037037035,0.03333333333333333,1.6381190819553746
995,23,33,47,1,2611.1007680831576,3674.525990350825,5214.135230782047,0.7160699783280289,0.506589391518617,0.31692522730577444,0.8,0.8333333333333334,0.03333333333333333,1.6379179304857538
996,26,40,46,1,2926.7307526493096,4443.983058994864,5105.042730941801,0.5089407612024421,0.7827156827998993,0.26755727410970115,0.6666666666666666,0.6,0.03333333333333333,1.6375470514453758
997,25,40,45,25,2821.244865271823,4443.983058994864,4995.950231101554,0.5381773428174496,0.7827156827998993,0.21818932091362778,0.6666666666666666,0.5,0.8333333333333334,1.63741567986431
998,26,42,48,1,2926.7307526493096,4664.769927837539,5323.227730622294,0.5089407612024421,0.7076551796785397,0.33917091854449977,0.7333333333333333,0.5454545454545454,0.03333333333333333,1.63725170791033
999,22,34,45,1,2506.028719488826,3783.143219748014,4995.950231101554,0.775016296083318,0.5430330968301214,0.21818932091362778,0.7666666666666667,0.9565217391304348,0.03333333333333333,1.6368329167256177
1000,24,37,41,1,2716.1728166774906,4112.649493085068,4554.376493416202,0.6271236605727392,0.7745998081650158,0.16985618493146473,0.5666666666666667,0.47058823529411764,0.03333333333333333,1.6367365164143175
1001,25,40,45,24,2821.244865271823,4443.983058994864,4995.950231101554,0.5381773428174496,0.7827156827998993,0.21818932091362778,0.6666666666666666,0.5,0.8,1.6364156798643101
1002,27,39,42,1,3032.2166400267965,4333.538537024931,4664.769927837539,0.4797041795874346,0.8797228141884053,0.21943946892700547,0.5,0.4,0.03333333333333333,1.6358664627028452
1003,24,34,49,1,2716.1728166774906,3783.143219748014,5432.320230462541,0.6271236605727392,0.5430330968301214,0.3659096107974703,0.8333333333333334,0.8,0.03333333333333333,1.6357330348669972
1004,25,35,50,30,2821.244865271823,3891.760449145204,5541.412730302787,0.5381773428174496,0.5794768021416262,0.38916986381603175,0.8333333333333334,0.8,1.0,1.6354906754417742
1005,25,40,45,23,2821.244865271823,4443.983058994864,4995.950231101554,0.5381773428174496,0.7827156827998993,0.21818932091362778,0.6666666666666666,0.5,0.7666666666666667,1.63541567986431
1006,25,35,50,29,2821.244865271823,3891.760449145204,5541.412730302787,0.5381773428174496,0.5794768021416262,0.38916986381603175,0.8333333333333334,0.8,0.9666666666666667,1.634490675441774
1007,25,40,45,22,2821.244865271823,4443.983058994864,4995.950231101554,0.5381773428174496,0.7827156827998993,0.21818932091362778,0.6666666666666666,0.5,0.7333333333333333,1.6344156798643101
1008,26,38,42,1,2926.7307526493096,4223.094015055,4664.769927837539,0.5089407612024421,0.842161311176711,0.21943946892700547,0.5333333333333333,0.5,0.03333333333333333,1.634208207972825
1009,23,36,41,1,2611.1007680831576,4002.2049711151362,4554.376493416202,0.7160699783280289,0.6770383051533214,0.16985618493146473,0.6,0.5555555555555556,0.03333333333333333,1.634186690635037
1010,21,33,45,1,2400.9566708944935,3674.525990350825,4995.950231101554,0.8039626138386076,0.506589391518617,0.21818932091362778,0.8,1.0,0.03333333333333333,1.6337413262708524
1011,25,35,50,28,2821.244865271823,3891.760449145204,5541.412730302787,0.5381773428174496,0.5794768021416262,0.38916986381603175,0.8333333333333334,0.8,0.9333333333333333,1.6334906754417742
1012,25,40,45,21,2821.244865271823,4443.983058994864,4995.950231101554,0.5381773428174496,0.7827156827998993,0.21818932091362778,0.6666666666666666,0.5,0.7,1.63341567986431
1013,21,44,45,1,2400.9566708944935,4885.556796680216,4995.950231101554,0.8039626138386076,0.5425946765571791,0.21818932091362778,0.8,0.08333333333333337,0.03333333333333333,1.633079944642748
1014,22,32,47,2,2506.028719488826,3565.9087609536355,5214.135230782047,0.775016296083318,0.4401456862071123,0.31692522730577444,0.8333333333333334,0.8,0.06666666666666667,1.6327538762628713
1015,25,35,50,27,2821.244865271823,3891.760449145204,5541.412730302787,0.5381773428174496,0.5794768021416262,0.38916986381603175,0.8333333333333334,0.8,0.9,1.632490675441774
1016,25,40,45,20,2821.244865271823,4443.983058994864,4995.950231101554,0.5381773428174496,0.7827156827998993,0.21818932091362778,0.6666666666666666,0.5,0.6666666666666666,1.6324156798643101
1017,25,36,47,1,2821.244865271823,4002.2049711151362,5214.135230782047,0.5381773428174496,0.6770383051533214,0.31692522730577444,0.7333333333333333,1.0,0.03333333333333333,1.631807541943212
1018,22,32,47,1,2506.028719488826,3565.9087609536355,5214.135230782047,0.775016296083318,0.4401456862071123,0.31692522730577444,0.8333333333333334,0.8,0.03333333333333333,1.6317538762628712
1019,20,35,40,30,2295.884622300161,3891.760449145204,4443.983058994864,0.8286447201711097,0.5794768021416262,0.12027290093592395,0.6666666666666666,0.5,1.0,1.6317277565819932
