rank,low_opening,mid_opening,high_opening,selected_min_distance,low_estimated_mass,mid_estimated_mass,high_estimated_mass,low_role_score,mid_role_score,high_role_score,spacing_score,balance_score,distance_bonus,total_score
1201,20,37,43,2,2295.884622300161,4111.267217550765,4775.559209014006,0.7697489379650126,0.933459971919081,0.49552887803380746,0.7666666666666667,0.5217391304347826,0.06666666666666667,0.6957884396054272
1202,21,40,46,1,2400.8141556944747,4443.983058994864,5105.556264518288,0.9069282391277093,0.7152679349842025,0.6377616593540392,0.8333333333333334,0.48,0.03333333333333333,0.6955213015490362
1203,21,43,47,1,2400.8141556944747,4775.559209014006,5214.9080962427615,0.9069282391277093,0.7157918070925287,0.7671126648419663,0.8666666666666667,0.3076923076923077,0.03333333333333333,0.6954184702481673
1204,32,39,45,1,3564.3876899684606,4333.347705801011,4995.950231101554,0.5091025394831457,0.8916378493676318,0.5111127175670339,0.43333333333333335,0.9230769230769231,0.03333333333333333,0.6952088648984307
1205,31,36,50,1,3455.8760122039716,4000.918111192793,5541.412730302787,0.4801211764668607,0.7182446822918145,0.8987118034412203,0.6333333333333333,0.5263157894736843,0.03333333333333333,0.6951715801569006
1206,36,41,48,1,4000.918111192793,4554.375364937333,5324.003161178989,0.23651032392743343,0.7534801752333027,0.847004652094475,0.4,0.8333333333333334,0.03333333333333333,0.6950296425035718
1207,20,30,50,1,2295.884622300161,3348.674302159256,5541.412730302787,0.830105211287874,0.15044190491449583,0.8987118034412203,1.0,0.6666666666666667,0.03333333333333333,0.6949640813915166
1208,28,35,47,1,3136.914871145759,3891.760449145204,5214.9080962427615,0.7289464774619836,0.5384871631960225,0.7671126648419663,0.6333333333333333,0.736842105263158,0.03333333333333333,0.6949222655207541
1209,31,37,43,1,3455.8760122039716,4111.267217550765,4775.559209014006,0.4801211764668607,0.8963313865844056,0.47150571530707897,0.4,1.0,0.03333333333333333,0.6948820955283951
1210,28,33,48,2,3136.914871145759,3673.607127409187,5324.003161178989,0.7491719218867201,0.6491436882722915,0.8539276378537934,0.6666666666666666,0.5,0.06666666666666667,0.6947277153647644
1211,22,35,45,2,2505.8494771586625,3891.760449145204,4995.950231101554,0.9697486092386784,0.5165270754052065,0.4875196887424533,0.7666666666666667,0.8695652173913043,0.06666666666666667,0.6947240784877292
1212,20,39,45,1,2295.884622300161,4333.347705801011,4995.950231101554,0.830105211287874,0.8916378493676318,0.5111127175670339,0.8333333333333334,0.48,0.03333333333333333,0.6945901508630008
1213,38,43,50,2,4222.259753869907,4775.559209014006,5541.412730302787,0.3071285235813856,0.7579353776975701,0.857573640139716,0.4,0.8333333333333334,0.06666666666666667,0.6943875567575589
1214,36,42,47,1,4000.918111192793,4664.967004855952,5214.9080962427615,0.23651032392743343,0.7896889924311227,0.7671126648419663,0.36666666666666664,0.9090909090909091,0.03333333333333333,0.6943434581425008
1215,30,37,45,2,3348.674302159256,4111.267217550765,4995.950231101554,0.419506013138816,0.933459971919081,0.4875196887424533,0.5,0.9333333333333333,0.06666666666666667,0.6941204614227392
1216,26,36,44,1,2926.3686265388747,4000.918111192793,4885.953207674778,0.7377663186313111,0.7182446822918145,0.48932983048150197,0.6,0.8888888888888888,0.03333333333333333,0.6940937132083022
1217,23,35,45,2,2610.9560562228603,3891.760449145204,4995.950231101554,0.9402146279878874,0.5165270754052065,0.4875196887424533,0.7333333333333333,0.9090909090909091,0.06666666666666667,0.6935991321493868
1218,22,28,50,2,2505.8494771586625,3136.914871145759,5541.412730302787,0.9697486092386784,0.3798217443265413,0.857573640139716,0.9333333333333333,0.4285714285714286,0.06666666666666667,0.6935160895783571
1219,26,32,49,1,2926.3686265388747,3564.3876899684606,5432.83889423099,0.7377663186313111,0.5246086426093599,0.8755860796762995,0.7666666666666667,0.5217391304347826,0.03333333333333333,0.6934962990252996
1220,23,32,43,2,2610.9560562228603,3564.3876899684606,4775.559209014006,0.9402146279878874,0.5725120368722352,0.49552887803380746,0.6666666666666666,0.9,0.06666666666666667,0.6934778843093697
1221,32,38,43,2,3564.3876899684606,4222.259753869907,4775.559209014006,0.5458509485676849,1.000000000001,0.49552887803380746,0.36666666666666664,0.9090909090909091,0.06666666666666667,0.6933981948881003
1222,23,43,47,1,2610.9560562228603,4775.559209014006,5214.9080962427615,0.9355447788733504,0.7157918070925287,0.7671126648419663,0.8,0.33333333333333337,0.03333333333333333,0.6933352718300073
1223,22,38,43,1,2505.8494771586625,4222.259753869907,4775.559209014006,0.9674919438604787,0.9644661408000322,0.47150571530707897,0.7,0.47619047619047616,0.03333333333333333,0.6933291149631846
1224,24,36,44,1,2716.0993624172015,4000.918111192793,4885.953207674778,0.8161727178279286,0.7182446822918145,0.48932983048150197,0.6666666666666666,0.8,0.03333333333333333,0.6932218566420338
1225,27,39,45,1,3031.551217314709,4333.347705801011,4995.950231101554,0.7778259454225418,0.8916378493676318,0.5111127175670339,0.6,0.6666666666666667,0.03333333333333333,0.6932184325989088
1226,29,43,48,1,3242.5818215784634,4775.559209014006,5324.003161178989,0.5915404700514799,0.7157918070925287,0.847004652094475,0.6333333333333333,0.5263157894736843,0.03333333333333333,0.6931985169778832
1227,36,41,49,1,4000.918111192793,4554.375364937333,5432.83889423099,0.23651032392743343,0.7534801752333027,0.8755860796762995,0.43333333333333335,0.7692307692307692,0.03333333333333333,0.6931160067696244
1228,28,37,43,1,3136.914871145759,4111.267217550765,4775.559209014006,0.7289464774619836,0.8963313865844056,0.47150571530707897,0.5,0.8,0.03333333333333333,0.6926730057974955
1229,20,29,49,1,2295.884622300161,3242.5818215784634,5432.83889423099,0.830105211287874,0.236353547509816,0.8755860796762995,0.9666666666666667,0.6206896551724138,0.03333333333333333,0.6925409370939054
1230,25,38,44,1,2821.244865271823,4222.259753869907,4885.953207674778,0.6937872810423238,0.9644661408000322,0.48932983048150197,0.6333333333333333,0.631578947368421,0.03333333333333333,0.6924402139369499
1231,21,37,43,1,2400.8141556944747,4111.267217550765,4775.559209014006,0.9069282391277093,0.8963313865844056,0.47150571530707897,0.7333333333333333,0.5454545454545454,0.03333333333333333,0.6921772040523728
1232,27,37,43,1,3031.551217314709,4111.267217550765,4775.559209014006,0.7778259454225418,0.8963313865844056,0.47150571530707897,0.5333333333333333,0.75,0.03333333333333333,0.6920106526350419
1233,36,41,50,1,4000.918111192793,4554.375364937333,5541.412730302787,0.23651032392743343,0.7534801752333027,0.8987118034412203,0.4666666666666667,0.7142857142857143,0.03333333333333333,0.6919369332449232
1234,24,39,45,1,2716.0993624172015,4333.347705801011,4995.950231101554,0.8161727178279286,0.8916378493676318,0.5111127175670339,0.7,0.5714285714285714,0.03333333333333333,0.6919107286257036
1235,20,38,43,2,2295.884622300161,4222.259753869907,4775.559209014006,0.7697489379650126,1.000000000001,0.49552887803380746,0.7666666666666667,0.4347826086956522,0.06666666666666667,0.6918005691938329
1236,28,39,45,1,3136.914871145759,4333.347705801011,4995.950231101554,0.7289464774619836,0.8916378493676318,0.5111127175670339,0.5666666666666667,0.7058823529411764,0.03333333333333333,0.6911826067917107
1237,21,29,50,1,2400.8141556944747,3242.5818215784634,5541.412730302787,0.9069282391277093,0.236353547509816,0.8987118034412203,0.9666666666666667,0.5517241379310345,0.03333333333333333,0.6911220296318583
1238,24,33,45,1,2716.0993624172015,3673.607127409187,4995.950231101554,0.8161727178279286,0.6037928595846438,0.5111127175670339,0.7,0.8571428571428572,0.03333333333333333,0.6908639698335536
1239,23,34,43,1,2610.9560562228603,3782.9321164826133,4775.559209014006,0.9355447788733504,0.5726125702110529,0.47150571530707897,0.6666666666666666,0.9,0.03333333333333333,0.6908137331558533
1240,22,41,46,1,2505.8494771586625,4554.375364937333,5105.556264518288,0.9674919438604787,0.7534801752333027,0.6377616593540392,0.8,0.41666666666666663,0.03333333333333333,0.6906171973027772
1241,20,34,44,1,2295.884622300161,3782.9321164826133,4885.953207674778,0.830105211287874,0.5726125702110529,0.48932983048150197,0.8,0.8333333333333334,0.03333333333333333,0.6904197772665153
1242,29,42,47,1,3242.5818215784634,4664.967004855952,5214.9080962427615,0.5915404700514799,0.7896889924311227,0.7671126648419663,0.6,0.5555555555555556,0.03333333333333333,0.6903705084492288
1243,32,42,47,1,3564.3876899684606,4664.967004855952,5214.9080962427615,0.5091025394831457,0.7896889924311227,0.7671126648419663,0.5,0.6666666666666667,0.03333333333333333,0.6903477109928486
1244,27,35,46,1,3031.551217314709,3891.760449145204,5105.556264518288,0.7778259454225418,0.5384871631960225,0.6377616593540392,0.6333333333333333,0.8421052631578947,0.03333333333333333,0.6902302950999251
1245,24,33,43,1,2716.0993624172015,3673.607127409187,4775.559209014006,0.8161727178279286,0.6037928595846438,0.47150571530707897,0.6333333333333333,0.9473684210526316,0.03333333333333333,0.6901979157111329
1246,33,37,47,2,3673.607127409187,4111.267217550765,5214.9080962427615,0.49643496110025664,0.933459971919081,0.7776418432008682,0.4666666666666667,0.5714285714285714,0.06666666666666667,0.690101685222492
1247,27,38,43,2,3031.551217314709,4222.259753869907,4775.559209014006,0.7943772803032776,1.000000000001,0.49552887803380746,0.5333333333333333,0.625,0.06666666666666667,0.6900802816533865
1248,32,43,48,1,3564.3876899684606,4775.559209014006,5324.003161178989,0.5091025394831457,0.7157918070925287,0.847004652094475,0.5333333333333333,0.625,0.03333333333333333,0.6900665738985792
1249,31,36,49,1,3455.8760122039716,4000.918111192793,5432.83889423099,0.4801211764668607,0.7182446822918145,0.8755860796762995,0.6,0.5555555555555556,0.03333333333333333,0.6899193246619791
1250,22,34,43,1,2505.8494771586625,3782.9321164826133,4775.559209014006,0.9674919438604787,0.5726125702110529,0.47150571530707897,0.7,0.8571428571428572,0.03333333333333333,0.6899024201487874
1251,30,38,44,1,3348.674302159256,4222.259753869907,4885.953207674778,0.4515593774483031,0.9644661408000322,0.48932983048150197,0.4666666666666667,0.8571428571428572,0.03333333333333333,0.6898990666618908
1252,33,42,47,1,3673.607127409187,4664.967004855952,5214.9080962427615,0.45566757287745124,0.7896889924311227,0.7671126648419663,0.4666666666666667,0.7142857142857143,0.03333333333333333,0.6898665754404756
1253,28,35,47,2,3136.914871145759,3891.760449145204,5214.9080962427615,0.7491719218867201,0.5165270754052065,0.7776418432008682,0.6333333333333333,0.736842105263158,0.06666666666666667,0.6895291030384056
1254,23,38,43,1,2610.9560562228603,4222.259753869907,4775.559209014006,0.9355447788733504,0.9644661408000322,0.47150571530707897,0.6666666666666666,0.5,0.03333333333333333,0.68947481316671
1255,25,35,45,1,2821.244865271823,3891.760449145204,4995.950231101554,0.6937872810423238,0.5384871631960225,0.5111127175670339,0.6666666666666666,1.0,0.03333333333333333,0.6894641095094445
1256,26,34,46,1,2926.3686265388747,3782.9321164826133,5105.556264518288,0.7377663186313111,0.5726125702110529,0.6377616593540392,0.6666666666666666,0.8,0.03333333333333333,0.6894473654132858
1257,24,33,44,1,2716.0993624172015,3673.607127409187,4885.953207674778,0.8161727178279286,0.6037928595846438,0.48932983048150197,0.6666666666666666,0.9,0.03333333333333333,0.6894018434709689
1258,20,43,47,1,2295.884622300161,4775.559209014006,5214.9080962427615,0.830105211287874,0.7157918070925287,0.7671126648419663,0.9,0.2962962962962963,0.03333333333333333,0.6892992352132086
1259,38,42,48,2,4222.259753869907,4664.967004855952,5324.003161178989,0.3071285235813856,0.8297568546463349,0.8539276378537934,0.3333333333333333,0.8,0.06666666666666667,0.6892387463692433
1260,20,27,50,2,2295.884622300161,3031.551217314709,5541.412730302787,0.7697489379650126,0.3618733479414484,0.857573640139716,1.0,0.4666666666666667,0.06666666666666667,0.689205952247331
1261,22,32,42,1,2505.8494771586625,3564.3876899684606,4664.967004855952,0.9674919438604787,0.5246086426093599,0.40701142747427144,0.6666666666666666,1.0,0.03333333333333333,0.6891775356594338
1262,28,33,49,1,3136.914871145759,3673.607127409187,5432.83889423099,0.7289464774619836,0.6037928595846438,0.8755860796762995,0.7,0.47619047619047616,0.03333333333333333,0.6890529711305167
1263,27,33,47,1,3031.551217314709,3673.607127409187,5214.9080962427615,0.7778259454225418,0.6037928595846438,0.7671126648419663,0.6666666666666666,0.6,0.03333333333333333,0.6889881552545787
1264,25,32,47,2,2821.244865271823,3564.3876899684606,5214.9080962427615,0.6435210141735228,0.5725120368722352,0.7776418432008682,0.7333333333333333,0.6363636363636364,0.06666666666666667,0.6888313838958673
1265,25,33,46,1,2821.244865271823,3673.607127409187,5105.556264518288,0.6937872810423238,0.6037928595846438,0.6377616593540392,0.7,0.7619047619047619,0.03333333333333333,0.6884543153984288
1266,37,44,50,1,4111.267217550765,4885.953207674778,5541.412730302787,0.28467353687131275,0.5318429850533091,0.8987118034412203,0.43333333333333335,0.9230769230769231,0.03333333333333333,0.688149162075239
1267,20,30,49,1,2295.884622300161,3348.674302159256,5432.83889423099,0.830105211287874,0.15044190491449583,0.8755860796762995,0.9666666666666667,0.6896551724137931,0.03333333333333333,0.6881477932100126
1268,33,43,48,1,3673.607127409187,4775.559209014006,5324.003161178989,0.45566757287745124,0.7157918070925287,0.847004652094475,0.5,0.6666666666666667,0.03333333333333333,0.6880961837200996
1269,20,28,48,1,2295.884622300161,3136.914871145759,5324.003161178989,0.830105211287874,0.32349934949379067,0.847004652094475,0.9333333333333333,0.5714285714285714,0.03333333333333333,0.6880505189441588
1270,28,38,43,2,3136.914871145759,4222.259753869907,4775.559209014006,0.7491719218867201,1.000000000001,0.49552887803380746,0.5,0.6666666666666667,0.06666666666666667,0.687652845627188
1271,20,31,46,1,2295.884622300161,3455.8760122039716,5105.556264518288,0.830105211287874,0.33340607174443515,0.6377616593540392,0.8666666666666667,0.8461538461538461,0.03333333333333333,0.6876417816016472
1272,20,40,46,1,2295.884622300161,4443.983058994864,5105.556264518288,0.830105211287874,0.7152679349842025,0.6377616593540392,0.8666666666666667,0.46153846153846156,0.03333333333333333,0.6876343085442171
1273,21,28,49,1,2400.8141556944747,3136.914871145759,5432.83889423099,0.9069282391277093,0.32349934949379067,0.8755860796762995,0.9333333333333333,0.5,0.03333333333333333,0.6875719669425451
1274,27,32,50,2,3031.551217314709,3564.3876899684606,5541.412730302787,0.7943772803032776,0.5725120368722352,0.857573640139716,0.7666666666666667,0.4347826086956522,0.06666666666666667,0.6875348459050192
1275,30,36,47,1,3348.674302159256,4000.918111192793,5214.9080962427615,0.4515593774483031,0.7182446822918145,0.7671126648419663,0.5666666666666667,0.7058823529411764,0.03333333333333333,0.6871768811907966
1276,34,38,47,1,3782.9321164826133,4222.259753869907,5214.9080962427615,0.32135414441112736,0.9644661408000322,0.7671126648419663,0.43333333333333335,0.6153846153846154,0.03333333333333333,0.6870416643835873
1277,32,38,43,1,3564.3876899684606,4222.259753869907,4775.559209014006,0.5091025394831457,0.9644661408000322,0.47150571530707897,0.36666666666666664,0.9090909090909091,0.03333333333333333,0.6868208406177809
1278,21,30,50,1,2400.8141556944747,3348.674302159256,5541.412730302787,0.9069282391277093,0.15044190491449583,0.8987118034412203,0.9666666666666667,0.6206896551724138,0.03333333333333333,0.6867288857479653
1279,31,37,44,1,3455.8760122039716,4111.267217550765,4885.953207674778,0.4801211764668607,0.8963313865844056,0.48932983048150197,0.43333333333333335,0.9230769230769231,0.03333333333333333,0.6866916027479198
1280,21,38,43,1,2400.8141556944747,4222.259753869907,4775.559209014006,0.9069282391277093,0.9644661408000322,0.47150571530707897,0.7333333333333333,0.4545454545454546,0.03333333333333333,0.6866007724098584
1281,29,35,50,1,3242.5818215784634,3891.760449145204,5541.412730302787,0.5915404700514799,0.5384871631960225,0.8987118034412203,0.7,0.5714285714285714,0.03333333333333333,0.6865007814993398
1282,32,37,46,1,3564.3876899684606,4111.267217550765,5105.556264518288,0.5091025394831457,0.8963313865844056,0.6377616593540392,0.4666666666666667,0.7142857142857143,0.03333333333333333,0.6862577760487789
1283,24,44,49,1,2716.0993624172015,4885.953207674778,5432.83889423099,0.8161727178279286,0.5318429850533091,0.8755860796762995,0.8333333333333334,0.4,0.03333333333333333,0.6862283881854622
1284,23,33,42,1,2610.9560562228603,3673.607127409187,4664.967004855952,0.9355447788733504,0.6037928595846438,0.40701142747427144,0.6333333333333333,0.9473684210526316,0.03333333333333333,0.686150853253594
1285,22,28,48,2,2505.8494771586625,3136.914871145759,5324.003161178989,0.9697486092386784,0.3798217443265413,0.8539276378537934,0.8666666666666667,0.46153846153846156,0.06666666666666667,0.6861028534657694
1286,23,32,45,2,2610.9560562228603,3564.3876899684606,4995.950231101554,0.9402146279878874,0.5725120368722352,0.4875196887424533,0.7333333333333333,0.8181818181818181,0.06666666666666667,0.686013804743605
1287,20,35,45,1,2295.884622300161,3891.760449145204,4995.950231101554,0.830105211287874,0.5384871631960225,0.5111127175670339,0.8333333333333334,0.8,0.03333333333333333,0.6856658146442773
1288,38,42,48,1,4222.259753869907,4664.967004855952,5324.003161178989,0.250935592062574,0.7896889924311227,0.847004652094475,0.3333333333333333,0.8,0.03333333333333333,0.6856087766180434
1289,26,39,45,1,2926.3686265388747,4333.347705801011,4995.950231101554,0.7377663186313111,0.8916378493676318,0.5111127175670339,0.6333333333333333,0.631578947368421,0.03333333333333333,0.6855923593480338
1290,36,43,48,1,4000.918111192793,4775.559209014006,5324.003161178989,0.23651032392743343,0.7157918070925287,0.847004652094475,0.4,0.8333333333333334,0.03333333333333333,0.6855329536441673
1291,33,38,44,1,3673.607127409187,4222.259753869907,4885.953207674778,0.45566757287745124,0.9644661408000322,0.48932983048150197,0.36666666666666664,0.9090909090909091,0.03333333333333333,0.6854809273673027
1292,20,36,44,1,2295.884622300161,4000.918111192793,4885.953207674778,0.830105211287874,0.7182446822918145,0.48932983048150197,0.8,0.6666666666666667,0.03333333333333333,0.6854169263115419
1293,23,41,46,1,2610.9560562228603,4554.375364937333,5105.556264518288,0.9355447788733504,0.7534801752333027,0.6377616593540392,0.7666666666666667,0.4347826086956522,0.03333333333333333,0.6853383910813312
1294,26,32,48,1,2926.3686265388747,3564.3876899684606,5324.003161178989,0.7377663186313111,0.5246086426093599,0.847004652094475,0.7333333333333333,0.5454545454545454,0.03333333333333333,0.6853052809933027
1295,36,41,47,1,4000.918111192793,4554.375364937333,5214.9080962427615,0.23651032392743343,0.7534801752333027,0.7671126648419663,0.36666666666666664,0.9090909090909091,0.03333333333333333,0.6852195855033262
1296,21,41,46,1,2400.8141556944747,4554.375364937333,5105.556264518288,0.9069282391277093,0.7534801752333027,0.6377616593540392,0.8333333333333334,0.4,0.03333333333333333,0.6851344131640126
1297,24,37,43,1,2716.0993624172015,4111.267217550765,4775.559209014006,0.8161727178279286,0.8963313865844056,0.47150571530707897,0.6333333333333333,0.631578947368421,0.03333333333333333,0.6849026938022644
1298,29,44,50,1,3242.5818215784634,4885.953207674778,5541.412730302787,0.5915404700514799,0.5318429850533091,0.8987118034412203,0.7,0.5714285714285714,0.03333333333333333,0.6848265861000558
1299,29,37,43,1,3242.5818215784634,4111.267217550765,4775.559209014006,0.5915404700514799,0.8963313865844056,0.47150571530707897,0.4666666666666667,0.8571428571428572,0.03333333333333333,0.6844773783774414
1300,22,33,42,1,2505.8494771586625,3673.607127409187,4664.967004855952,0.9674919438604787,0.6037928595846438,0.40701142747427144,0.6666666666666666,0.9,0.03333333333333333,0.6841108420035843
1301,31,36,48,1,3455.8760122039716,4000.918111192793,5324.003161178989,0.4801211764668607,0.7182446822918145,0.847004652094475,0.5666666666666667,0.5882352941176471,0.03333333333333333,0.6839711335612773
1302,20,29,48,1,2295.884622300161,3242.5818215784634,5324.003161178989,0.830105211287874,0.236353547509816,0.847004652094475,0.9333333333333333,0.6428571428571428,0.03333333333333333,0.6839626357272199
1303,20,27,50,1,2295.884622300161,3031.551217314709,5541.412730302787,0.830105211287874,0.3042694889354288,0.8987118034412203,1.0,0.4666666666666667,0.03333333333333333,0.6836864938645704
1304,22,28,50,1,2505.8494771586625,3136.914871145759,5541.412730302787,0.9674919438604787,0.32349934949379067,0.8987118034412203,0.9333333333333333,0.4285714285714286,0.03333333333333333,0.6835816748696774
1305,21,29,49,1,2400.8141556944747,3242.5818215784634,5432.83889423099,0.9069282391277093,0.236353547509816,0.8755860796762995,0.9333333333333333,0.5714285714285714,0.03333333333333333,0.683484083725606
1306,24,31,50,1,2716.0993624172015,3455.8760122039716,5541.412730302787,0.8161727178279286,0.33340607174443515,0.8987118034412203,0.8666666666666667,0.5384615384615384,0.03333333333333333,0.6834366384460295
1307,31,43,48,1,3455.8760122039716,4775.559209014006,5324.003161178989,0.4801211764668607,0.7157918070925287,0.847004652094475,0.5666666666666667,0.5882352941176471,0.03333333333333333,0.6833530597701394
1308,27,32,50,1,3031.551217314709,3564.3876899684606,5541.412730302787,0.7778259454225418,0.5246086426093599,0.8987118034412203,0.7666666666666667,0.4347826086956522,0.03333333333333333,0.6831554328377517
1309,24,40,46,1,2716.0993624172015,4443.983058994864,5105.556264518288,0.8161727178279286,0.7152679349842025,0.6377616593540392,0.7333333333333333,0.5454545454545454,0.03333333333333333,0.6830753011676216
1310,25,36,44,1,2821.244865271823,4000.918111192793,4885.953207674778,0.6937872810423238,0.7182446822918145,0.48932983048150197,0.6333333333333333,0.8421052631578947,0.03333333333333333,0.6830700862984593
1311,20,37,43,1,2295.884622300161,4111.267217550765,4775.559209014006,0.830105211287874,0.8963313865844056,0.47150571530707897,0.7666666666666667,0.5217391304347826,0.03333333333333333,0.6829757185727069
1312,30,43,48,2,3348.674302159256,4775.559209014006,5324.003161178989,0.419506013138816,0.7579353776975701,0.8539276378537934,0.6,0.5555555555555556,0.06666666666666667,0.6829437943037266
1313,22,35,44,1,2505.8494771586625,3891.760449145204,4885.953207674778,0.9674919438604787,0.5384871631960225,0.48932983048150197,0.7333333333333333,0.8181818181818181,0.03333333333333333,0.6826109346111533
1314,23,35,44,1,2610.9560562228603,3891.760449145204,4885.953207674778,0.9355447788733504,0.5384871631960225,0.48932983048150197,0.7,0.8571428571428572,0.03333333333333333,0.6825474627720404
1315,31,42,47,1,3455.8760122039716,4664.967004855952,5214.9080962427615,0.4801211764668607,0.7896889924311227,0.7671126648419663,0.5333333333333333,0.625,0.03333333333333333,0.6824077518782035
1316,31,37,45,1,3455.8760122039716,4111.267217550765,4995.950231101554,0.4801211764668607,0.8963313865844056,0.5111127175670339,0.4666666666666667,0.8571428571428572,0.03333333333333333,0.6823800034831382
1317,24,34,43,1,2716.0993624172015,3782.9321164826133,4775.559209014006,0.8161727178279286,0.5726125702110529,0.47150571530707897,0.6333333333333333,0.9473684210526316,0.03333333333333333,0.6823411280247795
1318,27,43,47,2,3031.551217314709,4775.559209014006,5214.9080962427615,0.7943772803032776,0.7579353776975701,0.7776418432008682,0.6666666666666666,0.4,0.06666666666666667,0.6823282505410903
1319,38,42,47,2,4222.259753869907,4664.967004855952,5214.9080962427615,0.3071285235813856,0.8297568546463349,0.7776418432008682,0.3,0.8888888888888888,0.06666666666666667,0.6821356578427712
1320,27,32,48,2,3031.551217314709,3564.3876899684606,5324.003161178989,0.7943772803032776,0.5725120368722352,0.8539276378537934,0.7,0.47619047619047616,0.06666666666666667,0.6821335890687047
1321,26,37,43,1,2926.3686265388747,4111.267217550765,4775.559209014006,0.7377663186313111,0.8963313865844056,0.47150571530707897,0.5666666666666667,0.7058823529411764,0.03333333333333333,0.6821253386201045
1322,27,40,46,1,3031.551217314709,4443.983058994864,5105.556264518288,0.7778259454225418,0.7152679349842025,0.6377616593540392,0.6333333333333333,0.631578947368421,0.03333333333333333,0.6821028066702334
1323,35,39,50,1,3891.760449145204,4333.347705801011,5541.412730302787,0.1918417350172164,0.8916378493676318,0.8987118034412203,0.5,0.5333333333333333,0.03333333333333333,0.6820749426514674
1324,20,27,48,2,2295.884622300161,3031.551217314709,5324.003161178989,0.7697489379650126,0.3618733479414484,0.8539276378537934,0.9333333333333333,0.5,0.06666666666666667,0.6818800284429591
1325,38,42,49,1,4222.259753869907,4664.967004855952,5432.83889423099,0.250935592062574,0.7896889924311227,0.8755860796762995,0.36666666666666664,0.7272727272727273,0.03333333333333333,0.6815372838314442
1326,34,42,47,1,3782.9321164826133,4664.967004855952,5214.9080962427615,0.32135414441112736,0.7896889924311227,0.7671126648419663,0.43333333333333335,0.7692307692307692,0.03333333333333333,0.6814929439642697
1327,23,32,45,1,2610.9560562228603,3564.3876899684606,4995.950231101554,0.9355447788733504,0.5246086426093599,0.5111127175670339,0.7333333333333333,0.8181818181818181,0.03333333333333333,0.6814872739910118
1328,20,30,50,2,2295.884622300161,3348.674302159256,5541.412730302787,0.7697489379650126,0.14102525545258116,0.857573640139716,1.0,0.6666666666666667,0.06666666666666667,0.6813202573908886
1329,31,39,45,1,3455.8760122039716,4333.347705801011,4995.950231101554,0.4801211764668607,0.8916378493676318,0.5111127175670339,0.4666666666666667,0.8571428571428572,0.03333333333333333,0.6811973292311981
1330,28,36,43,1,3136.914871145759,4000.918111192793,4775.559209014006,0.7289464774619836,0.7182446822918145,0.47150571530707897,0.5,0.9333333333333333,0.03333333333333333,0.6811581452147337
1331,29,35,49,1,3242.5818215784634,3891.760449145204,5432.83889423099,0.5915404700514799,0.5384871631960225,0.8755860796762995,0.6666666666666666,0.6,0.03333333333333333,0.6810813114499081
1332,33,37,47,1,3673.607127409187,4111.267217550765,5214.9080962427615,0.45566757287745124,0.8963313865844056,0.7671126648419663,0.4666666666666667,0.5714285714285714,0.03333333333333333,0.6809961409140257
1333,28,33,48,1,3136.914871145759,3673.607127409187,5324.003161178989,0.7289464774619836,0.6037928595846438,0.847004652094475,0.6666666666666666,0.5,0.03333333333333333,0.6808854986262053
1334,32,44,50,1,3564.3876899684606,4885.953207674778,5541.412730302787,0.5091025394831457,0.5318429850533091,0.8987118034412203,0.6,0.6666666666666667,0.03333333333333333,0.6808324429740586
1335,22,39,44,1,2505.8494771586625,4333.347705801011,4885.953207674778,0.9674919438604787,0.8916378493676318,0.48932983048150197,0.7333333333333333,0.4545454545454546,0.03333333333333333,0.6806176805526748
1336,23,32,42,2,2610.9560562228603,3564.3876899684606,4664.967004855952,0.9402146279878874,0.5725120368722352,0.43404094906602325,0.6333333333333333,0.9473684210526316,0.06666666666666667,0.6805826428790871
1337,24,32,46,1,2716.0993624172015,3564.3876899684606,5105.556264518288,0.8161727178279286,0.5246086426093599,0.6377616593540392,0.7333333333333333,0.7272727272727273,0.03333333333333333,0.680523064425152
1338,30,42,47,2,3348.674302159256,4664.967004855952,5214.9080962427615,0.419506013138816,0.8297568546463349,0.7776418432008682,0.5666666666666667,0.5882352941176471,0.06666666666666667,0.6805104999925646
1339,33,40,46,1,3673.607127409187,4443.983058994864,5105.556264518288,0.45566757287745124,0.7152679349842025,0.6377616593540392,0.43333333333333335,0.9230769230769231,0.03333333333333333,0.680476830520316
1340,23,31,47,1,2610.9560562228603,3455.8760122039716,5214.9080962427615,0.9355447788733504,0.33340607174443515,0.7671126648419663,0.8,0.6666666666666667,0.03333333333333333,0.6803802385628479
1341,34,39,46,1,3782.9321164826133,4333.347705801011,5105.556264518288,0.32135414441112736,0.8916378493676318,0.6377616593540392,0.4,0.8333333333333334,0.03333333333333333,0.6803444245020932
1342,20,30,48,1,2295.884622300161,3348.674302159256,5324.003161178989,0.830105211287874,0.15044190491449583,0.847004652094475,0.9333333333333333,0.7142857142857143,0.03333333333333333,0.6801857351368883
1343,20,28,47,2,2295.884622300161,3136.914871145759,5214.9080962427615,0.7697489379650126,0.3798217443265413,0.7776418432008682,0.9,0.5925925925925926,0.06666666666666667,0.6801749986006783
1344,25,37,43,2,2821.244865271823,4111.267217550765,4775.559209014006,0.6435210141735228,0.933459971919081,0.49552887803380746,0.6,0.6666666666666667,0.06666666666666667,0.6800821234009535
