run_dir,protocol,fold_id,train_seed,outer_repeat_id,split_seed,replicate_id,is_canonical_replicate,canonical_replicate_rule,comparison_scope,reported_model,task_name,model_name,budget_profile,trial_budget,validation_repeats,selection_metric,tie_break_metric,seed,inner_val_ratio,candidate_idx,inner_fold_id,inner_fold_count,inner_split_strategy,repeat_train_size,repeat_val_size,config_json,val_r2,val_are,mean_val_r2,std_val_r2,mean_val_are,std_val_are,inner_split_meta_json,repeat_idx,is_selected
runs/20260322T215220_compare_all,random_interp,1,42,1,1001,random_interp|fold=1|train_seed=42|outer_repeat_id=1,1,first_train_seed_first_outer_repeat,inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,2,0,5,unknown,200,43,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [8]}",0.9818587848895279,3.34167742209755,0.9609088675968517,0.022572658994811968,4.822984444132984,1.6223599482069333,{},0,0
runs/20260322T215220_compare_all,random_interp,1,42,1,1001,random_interp|fold=1|train_seed=42|outer_repeat_id=1,1,first_train_seed_first_outer_repeat,inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,2,1,5,unknown,200,43,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [8]}",0.9361074937615307,6.335051155611647,0.9609088675968517,0.022572658994811968,4.822984444132984,1.6223599482069333,{},1,0
runs/20260322T215220_compare_all,random_interp,1,42,1,1001,random_interp|fold=1|train_seed=42|outer_repeat_id=1,1,first_train_seed_first_outer_repeat,inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,2,2,5,unknown,200,43,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [8]}",0.9780714366292876,3.716299810673367,0.9609088675968517,0.022572658994811968,4.822984444132984,1.6223599482069333,{},2,0
runs/20260322T215220_compare_all,random_interp,1,42,1,1001,random_interp|fold=1|train_seed=42|outer_repeat_id=1,1,first_train_seed_first_outer_repeat,inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,2,3,5,unknown,200,43,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [8]}",0.9306898771992277,7.215142786825105,0.9609088675968517,0.022572658994811968,4.822984444132984,1.6223599482069333,{},3,0
runs/20260322T215220_compare_all,random_interp,1,42,1,1001,random_interp|fold=1|train_seed=42|outer_repeat_id=1,1,first_train_seed_first_outer_repeat,inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,2,4,5,unknown,200,43,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [8]}",0.9778167455046847,3.5067510454572504,0.9609088675968517,0.022572658994811968,4.822984444132984,1.6223599482069333,{},4,0
runs/20260322T215220_compare_all,random_interp,1,42,1,1001,random_interp|fold=1|train_seed=42|outer_repeat_id=1,1,first_train_seed_first_outer_repeat,inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,3,0,5,unknown,200,43,"{""alpha"": 0.001, ""hidden_layer_sizes"": [8]}",0.9818537958172495,3.347679499466647,0.9608961260271943,0.022562671125509467,4.823404489147353,1.6214808629156865,{},0,0
runs/20260322T215220_compare_all,random_interp,1,42,1,1001,random_interp|fold=1|train_seed=42|outer_repeat_id=1,1,first_train_seed_first_outer_repeat,inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,3,1,5,unknown,200,43,"{""alpha"": 0.001, ""hidden_layer_sizes"": [8]}",0.9361003043298108,6.335038190828102,0.9608961260271943,0.022562671125509467,4.823404489147353,1.6214808629156865,{},1,0
runs/20260322T215220_compare_all,random_interp,1,42,1,1001,random_interp|fold=1|train_seed=42|outer_repeat_id=1,1,first_train_seed_first_outer_repeat,inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,3,2,5,unknown,200,43,"{""alpha"": 0.001, ""hidden_layer_sizes"": [8]}",0.9780994862719931,3.7150098119428305,0.9608961260271943,0.022562671125509467,4.823404489147353,1.6214808629156865,{},2,0
runs/20260322T215220_compare_all,random_interp,1,42,1,1001,random_interp|fold=1|train_seed=42|outer_repeat_id=1,1,first_train_seed_first_outer_repeat,inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,3,3,5,unknown,200,43,"{""alpha"": 0.001, ""hidden_layer_sizes"": [8]}",0.9306971026556156,7.214310300614751,0.9608961260271943,0.022562671125509467,4.823404489147353,1.6214808629156865,{},3,0
runs/20260322T215220_compare_all,random_interp,1,42,1,1001,random_interp|fold=1|train_seed=42|outer_repeat_id=1,1,first_train_seed_first_outer_repeat,inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,3,4,5,unknown,200,43,"{""alpha"": 0.001, ""hidden_layer_sizes"": [8]}",0.9777299410613031,3.504984642884435,0.9608961260271943,0.022562671125509467,4.823404489147353,1.6214808629156865,{},4,0
