comparison_scope,reported_model,task_name,model_name,budget_profile,trial_budget,validation_repeats,selection_metric,tie_break_metric,seed,inner_val_ratio,candidate_idx,inner_fold_id,inner_fold_count,inner_split_strategy,repeat_train_size,repeat_val_size,config_json,val_r2,val_are,mean_val_r2,std_val_r2,mean_val_are,std_val_are,inner_split_meta_json,repeat_idx,is_selected
inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,2,0,5,unknown,200,43,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [8]}",0.9787986754687437,3.9391133941571184,0.9686964110451685,0.020365769068891287,4.299649163802185,0.6947493384295613,{},0,0
inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,2,1,5,unknown,200,43,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [8]}",0.9285921541179267,5.529605583339114,0.9686964110451685,0.020365769068891287,4.299649163802185,0.6947493384295613,{},1,0
inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,2,2,5,unknown,200,43,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [8]}",0.9830658473284875,3.629787996111921,0.9686964110451685,0.020365769068891287,4.299649163802185,0.6947493384295613,{},2,0
inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,2,3,5,unknown,200,43,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [8]}",0.9723445677214421,4.588442712854127,0.9686964110451685,0.020365769068891287,4.299649163802185,0.6947493384295613,{},3,0
inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,2,4,5,unknown,200,43,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [8]}",0.9806808105892421,3.8112961325486436,0.9686964110451685,0.020365769068891287,4.299649163802185,0.6947493384295613,{},4,0
inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,3,0,5,unknown,200,43,"{""alpha"": 0.001, ""hidden_layer_sizes"": [8]}",0.9788903241204898,3.933960653338089,0.9688744676961377,0.020414963094123755,4.2972961233130595,0.6804712691091648,{},0,0
inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,3,1,5,unknown,200,43,"{""alpha"": 0.001, ""hidden_layer_sizes"": [8]}",0.9285837336092725,5.529229984988473,0.9688744676961377,0.020414963094123755,4.2972961233130595,0.6804712691091648,{},1,0
inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,3,2,5,unknown,200,43,"{""alpha"": 0.001, ""hidden_layer_sizes"": [8]}",0.9827175235984431,3.7158918569457167,0.9688744676961377,0.020414963094123755,4.2972961233130595,0.6804712691091648,{},2,0
inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,3,3,5,unknown,200,43,"{""alpha"": 0.001, ""hidden_layer_sizes"": [8]}",0.9729940157012944,4.532024901270491,0.9688744676961377,0.020414963094123755,4.2972961233130595,0.6804712691091648,{},3,0
inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,3,4,5,unknown,200,43,"{""alpha"": 0.001, ""hidden_layer_sizes"": [8]}",0.9811867414511886,3.775373220022525,0.9688744676961377,0.020414963094123755,4.2972961233130595,0.6804712691091648,{},4,0
inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,4,0,5,unknown,200,43,"{""alpha"": 1e-06, ""hidden_layer_sizes"": [16]}",0.9987887691779157,0.9052277925375745,0.991728969843647,0.007602529817283536,2.148596913516171,1.2927928080407307,{},0,0
inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,4,1,5,unknown,200,43,"{""alpha"": 1e-06, ""hidden_layer_sizes"": [16]}",0.996409226155117,1.2377059469293896,0.991728969843647,0.007602529817283536,2.148596913516171,1.2927928080407307,{},1,0
inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,4,2,5,unknown,200,43,"{""alpha"": 1e-06, ""hidden_layer_sizes"": [16]}",0.9855082645459887,3.5252729817928943,0.991728969843647,0.007602529817283536,2.148596913516171,1.2927928080407307,{},2,0
inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,4,3,5,unknown,200,43,"{""alpha"": 1e-06, ""hidden_layer_sizes"": [16]}",0.9980058300620983,1.1620123114456762,0.991728969843647,0.007602529817283536,2.148596913516171,1.2927928080407307,{},3,0
inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,4,4,5,unknown,200,43,"{""alpha"": 1e-06, ""hidden_layer_sizes"": [16]}",0.9799327592771159,3.912765534875321,0.991728969843647,0.007602529817283536,2.148596913516171,1.2927928080407307,{},4,0
inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,5,0,5,unknown,200,43,"{""alpha"": 1e-05, ""hidden_layer_sizes"": [16]}",0.9988756049594525,0.7719516681308585,0.9919409432949078,0.00770129481744609,2.0880945109426263,1.3418981779957233,{},0,0
inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,5,1,5,unknown,200,43,"{""alpha"": 1e-05, ""hidden_layer_sizes"": [16]}",0.9964478043396539,1.2630842413617882,0.9919409432949078,0.00770129481744609,2.0880945109426263,1.3418981779957233,{},1,0
inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,5,2,5,unknown,200,43,"{""alpha"": 1e-05, ""hidden_layer_sizes"": [16]}",0.9856363154569191,3.5135939818008493,0.9919409432949078,0.00770129481744609,2.0880945109426263,1.3418981779957233,{},2,0
inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,5,3,5,unknown,200,43,"{""alpha"": 1e-05, ""hidden_layer_sizes"": [16]}",0.9987321487324351,0.9792156924957086,0.9919409432949078,0.00770129481744609,2.0880945109426263,1.3418981779957233,{},3,0
inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,5,4,5,unknown,200,43,"{""alpha"": 1e-05, ""hidden_layer_sizes"": [16]}",0.9800128429860777,3.9126269709239265,0.9919409432949078,0.00770129481744609,2.0880945109426263,1.3418981779957233,{},4,0
inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,6,0,5,unknown,200,43,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [16]}",0.9964990443831371,1.6116503036706546,0.9906426403455623,0.0074734840152076544,2.4143732970392895,1.1516147592290942,{},0,0
inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,6,1,5,unknown,200,43,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [16]}",0.9970672586133407,1.1006136034272684,0.9906426403455623,0.0074734840152076544,2.4143732970392895,1.1516147592290942,{},1,0
inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,6,2,5,unknown,200,43,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [16]}",0.9831048854076514,3.674746107086081,0.9906426403455623,0.0074734840152076544,2.4143732970392895,1.1516147592290942,{},2,0
inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,6,3,5,unknown,200,43,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [16]}",0.9965058286491795,1.768707519786331,0.9906426403455623,0.0074734840152076544,2.4143732970392895,1.1516147592290942,{},3,0
inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,6,4,5,unknown,200,43,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [16]}",0.9800361846745026,3.9161489512261114,0.9906426403455623,0.0074734840152076544,2.4143732970392895,1.1516147592290942,{},4,0
inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,7,0,5,unknown,200,43,"{""alpha"": 0.001, ""hidden_layer_sizes"": [16]}",0.9973954150647528,1.3751940708018475,0.9917027160279124,0.007374608479155325,2.173129446219528,1.2641006777657755,{},0,0
inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,7,1,5,unknown,200,43,"{""alpha"": 0.001, ""hidden_layer_sizes"": [16]}",0.9959045844042324,1.3737326914000767,0.9917027160279124,0.007374608479155325,2.173129446219528,1.2641006777657755,{},1,0
inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,7,2,5,unknown,200,43,"{""alpha"": 0.001, ""hidden_layer_sizes"": [16]}",0.9857590919318323,3.486179183989434,0.9917027160279124,0.007374608479155325,2.173129446219528,1.2641006777657755,{},2,0
inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,7,3,5,unknown,200,43,"{""alpha"": 0.001, ""hidden_layer_sizes"": [16]}",0.9991805529696797,0.7421354401438193,0.9917027160279124,0.007374608479155325,2.173129446219528,1.2641006777657755,{},3,0
inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,7,4,5,unknown,200,43,"{""alpha"": 0.001, ""hidden_layer_sizes"": [16]}",0.9802739357690649,3.8884058447624614,0.9917027160279124,0.007374608479155325,2.173129446219528,1.2641006777657755,{},4,0
inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,8,0,5,unknown,200,43,"{""alpha"": 1e-06, ""hidden_layer_sizes"": [32]}",0.9986559882909641,0.9253799192026522,0.9974610375024155,0.0016511975215529428,1.243805270753779,0.4378102461790387,{},0,0
inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,8,1,5,unknown,200,43,"{""alpha"": 1e-06, ""hidden_layer_sizes"": [32]}",0.9955106695066505,1.5797486285314675,0.9974610375024155,0.0016511975215529428,1.243805270753779,0.4378102461790387,{},1,0
inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,8,2,5,unknown,200,43,"{""alpha"": 1e-06, ""hidden_layer_sizes"": [32]}",0.9955000654623867,1.868770565150773,0.9974610375024155,0.0016511975215529428,1.243805270753779,0.4378102461790387,{},2,0
inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,8,3,5,unknown,200,43,"{""alpha"": 1e-06, ""hidden_layer_sizes"": [32]}",0.9981613465140569,1.1938221679207452,0.9974610375024155,0.0016511975215529428,1.243805270753779,0.4378102461790387,{},3,0
inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,8,4,5,unknown,200,43,"{""alpha"": 1e-06, ""hidden_layer_sizes"": [32]}",0.9994771177380198,0.6513050729632582,0.9974610375024155,0.0016511975215529428,1.243805270753779,0.4378102461790387,{},4,0
inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,9,0,5,unknown,200,43,"{""alpha"": 1e-05, ""hidden_layer_sizes"": [32]}",0.9983606054854394,0.9664893125451588,0.9976478937213148,0.0012396077922062969,1.2265682604961203,0.334713727784182,{},0,0
inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,9,1,5,unknown,200,43,"{""alpha"": 1e-05, ""hidden_layer_sizes"": [32]}",0.9955354370056257,1.5662076797573292,0.9976478937213148,0.0012396077922062969,1.2265682604961203,0.334713727784182,{},1,0
inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,9,2,5,unknown,200,43,"{""alpha"": 1e-05, ""hidden_layer_sizes"": [32]}",0.9974377113611484,1.4028355744245575,0.9976478937213148,0.0012396077922062969,1.2265682604961203,0.334713727784182,{},2,0
inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,9,3,5,unknown,200,43,"{""alpha"": 1e-05, ""hidden_layer_sizes"": [32]}",0.9976244262216043,1.4944929143467605,0.9976478937213148,0.0012396077922062969,1.2265682604961203,0.334713727784182,{},3,0
inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,9,4,5,unknown,200,43,"{""alpha"": 1e-05, ""hidden_layer_sizes"": [32]}",0.9992812885327562,0.7028158214067965,0.9976478937213148,0.0012396077922062969,1.2265682604961203,0.334713727784182,{},4,0
inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,10,0,5,unknown,200,43,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [32]}",0.9989700656567737,0.814666192620365,0.9975988451969329,0.0013348240856171669,1.2731182424259913,0.3594754994529577,{},0,0
inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,10,1,5,unknown,200,43,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [32]}",0.9954779357895088,1.6019573774875508,0.9975988451969329,0.0013348240856171669,1.2731182424259913,0.3594754994529577,{},1,0
inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,10,2,5,unknown,200,43,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [32]}",0.9971443126781647,1.5129390815132218,0.9975988451969329,0.0013348240856171669,1.2731182424259913,0.3594754994529577,{},2,0
inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,10,3,5,unknown,200,43,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [32]}",0.997306920149755,1.5814787122565204,0.9975988451969329,0.0013348240856171669,1.2731182424259913,0.3594754994529577,{},3,0
inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,10,4,5,unknown,200,43,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [32]}",0.9990949917104619,0.8545498482522984,0.9975988451969329,0.0013348240856171669,1.2731182424259913,0.3594754994529577,{},4,0
inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,11,0,5,unknown,200,43,"{""alpha"": 0.001, ""hidden_layer_sizes"": [32]}",0.9982934581194817,1.0539817429076581,0.9969188103445463,0.0012555817782718152,1.4649563768096001,0.318152434963908,{},0,0
inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,11,1,5,unknown,200,43,"{""alpha"": 0.001, ""hidden_layer_sizes"": [32]}",0.9955461227428475,1.5680264333223828,0.9969188103445463,0.0012555817782718152,1.4649563768096001,0.318152434963908,{},1,0
inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,11,2,5,unknown,200,43,"{""alpha"": 0.001, ""hidden_layer_sizes"": [32]}",0.9956349035663526,1.8353694892556285,0.9969188103445463,0.0012555817782718152,1.4649563768096001,0.318152434963908,{},2,0
inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,11,3,5,unknown,200,43,"{""alpha"": 0.001, ""hidden_layer_sizes"": [32]}",0.9966546897047797,1.7398244220562256,0.9969188103445463,0.0012555817782718152,1.4649563768096001,0.318152434963908,{},3,0
inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,11,4,5,unknown,200,43,"{""alpha"": 0.001, ""hidden_layer_sizes"": [32]}",0.9984648775892696,1.1275797965061058,0.9969188103445463,0.0012555817782718152,1.4649563768096001,0.318152434963908,{},4,0
inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,12,0,5,unknown,200,43,"{""alpha"": 1e-06, ""hidden_layer_sizes"": [16, 16]}",0.9963239928515808,1.6240123569248803,0.9944950528253719,0.007594931218278844,1.579438311973018,1.1080214415547398,{},0,0
inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,12,1,5,unknown,200,43,"{""alpha"": 1e-06, ""hidden_layer_sizes"": [16, 16]}",0.9989110739086483,0.7458445066005183,0.9944950528253719,0.007594931218278844,1.579438311973018,1.1080214415547398,{},1,0
inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,12,2,5,unknown,200,43,"{""alpha"": 1e-06, ""hidden_layer_sizes"": [16, 16]}",0.9987976810862343,0.9750085779858808,0.9944950528253719,0.007594931218278844,1.579438311973018,1.1080214415547398,{},2,0
inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,12,3,5,unknown,200,43,"{""alpha"": 1e-06, ""hidden_layer_sizes"": [16, 16]}",0.9990046677327332,0.8434198779287719,0.9944950528253719,0.007594931218278844,1.579438311973018,1.1080214415547398,{},3,0
inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,12,4,5,unknown,200,43,"{""alpha"": 1e-06, ""hidden_layer_sizes"": [16, 16]}",0.979437848547663,3.708906240425038,0.9944950528253719,0.007594931218278844,1.579438311973018,1.1080214415547398,{},4,0
inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,13,0,5,unknown,200,43,"{""alpha"": 1e-05, ""hidden_layer_sizes"": [16, 16]}",0.9961942008233635,1.601888197250637,0.9948862472800439,0.007213653473499856,1.471592067795551,1.1836018512503517,{},0,0
inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,13,1,5,unknown,200,43,"{""alpha"": 1e-05, ""hidden_layer_sizes"": [16, 16]}",0.9993825155681569,0.5348175237138592,0.9948862472800439,0.007213653473499856,1.471592067795551,1.1836018512503517,{},1,0
inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,13,2,5,unknown,200,43,"{""alpha"": 1e-05, ""hidden_layer_sizes"": [16, 16]}",0.9988656361000359,0.9138777589275883,0.9948862472800439,0.007213653473499856,1.471592067795551,1.1836018512503517,{},2,0
inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,13,3,5,unknown,200,43,"{""alpha"": 1e-05, ""hidden_layer_sizes"": [16, 16]}",0.9993368655456303,0.5934822028067629,0.9948862472800439,0.007213653473499856,1.471592067795551,1.1836018512503517,{},3,0
inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,13,4,5,unknown,200,43,"{""alpha"": 1e-05, ""hidden_layer_sizes"": [16, 16]}",0.9806520183630333,3.7138946562789075,0.9948862472800439,0.007213653473499856,1.471592067795551,1.1836018512503517,{},4,0
inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,14,0,5,unknown,200,43,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [16, 16]}",0.9965387429216908,1.5901005855154764,0.9947846513846897,0.0072556034967729685,1.5239932286008593,1.1298107472881838,{},0,0
inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,14,1,5,unknown,200,43,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [16, 16]}",0.998754131291485,0.7850744972583423,0.9947846513846897,0.0072556034967729685,1.5239932286008593,1.1298107472881838,{},1,0
inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,14,2,5,unknown,200,43,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [16, 16]}",0.9990326855340009,0.73982707199957,0.9947846513846897,0.0072556034967729685,1.5239932286008593,1.1298107472881838,{},2,0
inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,14,3,5,unknown,200,43,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [16, 16]}",0.9991962697629936,0.8110101377908919,0.9947846513846897,0.0072556034967729685,1.5239932286008593,1.1298107472881838,{},3,0
inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,14,4,5,unknown,200,43,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [16, 16]}",0.9804014274132782,3.6939538504400162,0.9947846513846897,0.0072556034967729685,1.5239932286008593,1.1298107472881838,{},4,0
inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,15,0,5,unknown,200,43,"{""alpha"": 0.001, ""hidden_layer_sizes"": [16, 16]}",0.9980443717321975,1.1922221371288317,0.9952415021588351,0.007485206935003987,1.3992687749217854,1.2626597124439702,{},0,0
inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,15,1,5,unknown,200,43,"{""alpha"": 0.001, ""hidden_layer_sizes"": [16, 16]}",0.9992299639090988,0.5840978798785642,0.9952415021588351,0.007485206935003987,1.3992687749217854,1.2626597124439702,{},1,0
inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,15,2,5,unknown,200,43,"{""alpha"": 0.001, ""hidden_layer_sizes"": [16, 16]}",0.99925458737215,0.6754614901465671,0.9952415021588351,0.007485206935003987,1.3992687749217854,1.2626597124439702,{},2,0
inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,15,3,5,unknown,200,43,"{""alpha"": 0.001, ""hidden_layer_sizes"": [16, 16]}",0.9993761997837711,0.6573543229304682,0.9952415021588351,0.007485206935003987,1.3992687749217854,1.2626597124439702,{},3,0
inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,15,4,5,unknown,200,43,"{""alpha"": 0.001, ""hidden_layer_sizes"": [16, 16]}",0.9803023879969585,3.887208044524495,0.9952415021588351,0.007485206935003987,1.3992687749217854,1.2626597124439702,{},4,0
inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,16,0,5,unknown,200,43,"{""alpha"": 1e-06, ""hidden_layer_sizes"": [32, 16]}",0.9987859360290685,0.9335604594730169,0.9986778424542166,0.0001399124234826052,0.9534139858912101,0.15867929017747795,{},0,0
inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,16,1,5,unknown,200,43,"{""alpha"": 1e-06, ""hidden_layer_sizes"": [32, 16]}",0.9988720775824845,0.6538883025317561,0.9986778424542166,0.0001399124234826052,0.9534139858912101,0.15867929017747795,{},1,0
inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,16,2,5,unknown,200,43,"{""alpha"": 1e-06, ""hidden_layer_sizes"": [32, 16]}",0.998660548478214,1.0864548760220647,0.9986778424542166,0.0001399124234826052,0.9534139858912101,0.15867929017747795,{},2,0
